Latitude,Longitude,Temperature (Celsius)
45.16000000000031,12.79999999999982,28.717797851562523
45.16000000000031,12.819999999999819,28.672875976562523
45.16000000000031,12.839999999999819,28.672875976562523
45.16000000000031,12.859999999999818,28.648461914062523
45.16000000000031,12.879999999999818,28.623071289062523
45.16000000000031,12.899999999999817,28.596704101562523
45.16000000000031,12.919999999999817,28.541040039062523
45.16000000000031,12.939999999999817,28.541040039062523
45.16000000000031,12.959999999999816,28.493188476562523
45.16000000000031,12.979999999999816,28.493188476562523
45.16000000000031,12.999999999999815,28.417016601562523
45.16000000000031,13.019999999999815,28.417016601562523
45.16000000000031,13.039999999999814,28.389672851562523
45.16000000000031,13.059999999999814,28.389672851562523
45.16000000000031,13.079999999999814,28.375024414062523
45.16000000000031,13.099999999999813,28.391625976562523
45.16000000000031,13.119999999999813,28.408227539062523
45.16000000000031,13.139999999999812,28.434594726562523
45.16000000000031,13.159999999999812,28.468774414062523
45.16000000000031,13.179999999999811,28.496118164062523
45.16000000000031,13.199999999999811,28.536157226562523
45.16000000000031,13.21999999999981,28.576196289062523
45.16000000000031,13.23999999999981,28.576196289062523
45.16000000000031,13.25999999999981,28.636743164062523
45.16000000000031,13.27999999999981,28.636743164062523
45.16000000000031,13.299999999999809,28.700219726562523
45.16000000000031,13.319999999999808,28.688500976562523
45.16000000000031,13.339999999999808,28.803735351562523
45.16000000000031,13.359999999999808,28.797875976562523
45.16000000000031,13.379999999999807,28.941430664062523
45.16000000000031,13.399999999999807,28.895532226562523
45.16000000000031,13.419999999999806,28.932641601562523
45.16000000000031,13.439999999999806,28.781274414062523
45.16000000000031,13.459999999999805,28.671899414062523
45.16000000000031,13.479999999999805,28.671899414062523
45.16000000000031,13.499999999999805,28.488305664062523
45.16000000000031,13.519999999999804,28.374047851562523
45.16000000000031,13.539999999999804,28.240258789062523
45.16000000000031,13.559999999999803,27.644555664062523
45.16000000000031,13.579999999999803,29.483422851562523
45.16000000000031,13.599999999999802,32.06252441406252
45.16000000000031,13.619999999999802,32.58303222656252
45.16000000000031,13.639999999999802,33.25393066406252
45.16000000000031,13.659999999999801,34.03225097656252
45.16000000000031,13.6799999999998,33.38674316406252
45.16000000000031,13.6999999999998,33.38674316406252
45.16000000000031,13.7199999999998,32.63479003906252
45.16000000000031,13.7399999999998,32.69729003906252
45.16000000000031,13.759999999999799,31.862329101562523
45.16000000000031,13.779999999999799,31.862329101562523
45.16000000000031,13.799999999999798,31.222680664062523
45.16000000000031,13.819999999999798,31.278344726562523
45.16000000000031,13.839999999999797,31.105493164062523
45.16000000000031,13.859999999999797,30.463891601562523
45.16000000000031,13.879999999999797,30.463891601562523
45.16000000000031,13.899999999999796,30.031274414062523
45.16000000000031,13.919999999999796,30.031274414062523
45.16000000000031,13.939999999999795,29.471704101562523
45.16000000000031,13.959999999999795,29.471704101562523
45.16000000000031,13.979999999999794,29.189477539062523
45.16000000000031,13.999999999999794,29.189477539062523
45.16000000000031,14.019999999999794,30.105493164062523
45.16000000000031,14.039999999999793,30.105493164062523
45.16000000000031,14.059999999999793,32.58400878906252
45.16000000000031,14.079999999999792,32.58400878906252
45.16000000000031,14.099999999999792,33.24611816406252
45.16000000000031,14.119999999999791,33.21779785156252
45.16000000000031,14.139999999999791,33.21779785156252
45.16000000000031,14.15999999999979,33.08107910156252
45.16000000000031,14.17999999999979,33.08107910156252
45.16000000000031,14.19999999999979,27.626000976562523
45.16000000000031,14.21999999999979,27.626000976562523
45.16000000000031,14.239999999999789,30.236352539062523
45.16000000000031,14.259999999999788,30.236352539062523
45.16000000000031,14.279999999999788,29.147485351562523
